"FORMULARIO","CODIGO_ACCIDENTE","FECHA_OCURRENCIA_ACC","HORA_OCURRENCIA_ACC","ANO_OCURRENCIA_ACC","MES_OCURRENCIA_ACC","DIA_OCURRENCIA_ACC","DIRECCION","GRAVEDAD","CLASE_ACC","LOCALIDAD","MUNICIPIO","FECHA_HORA_ACC","LATITUD","LONGITUD"
"A001027729","10488328","2019/06/19","6:50:00","2019","JUNIO","MIERCOLES","CL 188-KR 8","CON HERIDOS","CHOQUE","USAQUEN","BOGOTA DC","2019/06/19 06:49:59+00","4.76486825","-74.02993705"
"A000275893","4428513","2015/11/04","11:00:00","2015","NOVIEMBRE","MIERCOLES","CL 73-TR 106","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2015/11/04 11:00:00+00","4.70907057","-74.12135925"
"A001239133","10532438","2021/02/01","15:20:00","2021","FEBRERO","LUNES","AV AVENIDA BOYACA-CL 81","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2021/02/01 15:20:00+00","4.69613434","-74.08790275"
"A001133767","10511406","2020/02/18","12:50:00","2020","FEBRERO","MARTES","CL 17-KR 9","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2020/02/18 12:49:59+00","4.67228605","-74.14526204"
"A000200384","4412031","2015/05/05","7:40:00","2015","MAYO","MARTES","CL 68-KR 65","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2015/05/05 07:40:00+00","4.67463062","-74.08381758"
"A5542","4413729","2015/05/24","13:40:00","2015","MAYO","DOMINGO","CL 72-KR 70G","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2015/05/24 13:40:00+00","4.68561264","-74.09317433"
"A001339961","10547101","2021/08/17","14:03:00","2021","AGOSTO","MARTES","AU NORTE-CL 209 ","CON HERIDOS","CHOQUE","USAQUEN","BOGOTA DC","2021/08/17 14:03:00+00","4.78878948","-74.03997885"
"A000759130","4510452","2018/03/04","14:46:00","2018","MARZO","DOMINGO","KR 30-CL 3","SOLO DANOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2018/03/04 14:45:59+00","4.60344227","-74.10054202"
"A18063","4464648","2016/11/17","22:00:00","2016","NOVIEMBRE","JUEVES","CL 26-KR 69","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2016/11/17 21:59:59+00","4.65785639","-74.10681073"
"A10803","4419263","2015/07/24","8:35:00","2015","JULIO","VIERNES","CL 126-KR 9","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2015/07/24 08:35:00+00","4.7013737","-74.03071847"
"A000281361","4434020","2016/01/12","6:30:00","2016","ENERO","MARTES","CL 74-KR 23","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2016/01/12 06:30:00+00","4.66436719","-74.06539244"
"A20088","4466440","2016/12/05","12:30:00","2016","DICIEMBRE","LUNES","CL 64-KR 20F S","SOLO DANOS","CHOQUE","CIUDAD BOLIVAR","BOGOTA DC","2016/12/05 12:30:00+00","4.56476276","-74.14612914"
"A000603867","4480394","2017/05/02","12:00:00","2017","MAYO","MARTES","AC 13-KR 47","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2017/05/02 12:00:00+00","4.62541739","-74.10415694"
"A001299520","10539938","2021/05/13","21:20:00","2021","MAYO","JUEVES","AV AVENIDA DE LAS AMERICAS-KR 56 ","CON MUERTOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2021/05/13 21:20:00+00","4.62761051","-74.1138116"
"A001239370","10532513","2021/02/04","18:15:00","2021","FEBRERO","JUEVES","AC 6-KR 73","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2021/02/04 18:14:59+00","4.63045102","-74.14205572"
"A001057725","10500328","2019/10/21","6:10:00","2019","OCTUBRE","LUNES","AV AVENIDA CIUDAD DE CALI-CL 13A","CON MUERTOS","VOLCAMIENTO","KENNEDY","BOGOTA DC","2019/10/21 06:10:00+00","4.65392699","-74.14202716"
"A001348006","10556184","2021/11/19","15:26:00","2021","NOVIEMBRE","VIERNES","CL 24 -KR 68 B ","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2021/11/19 15:26:00+00","4.65277943","-74.10910483"
"A000603133","4479192","2017/04/19","17:40:00","2017","ABRIL","MIERCOLES","KR 18-CL 93B","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2017/04/19 17:39:59+00","4.68055116","-74.05278439"
"A001239433","10532752","2021/02/07","14:52:00","2021","FEBRERO","DOMINGO","KR 69 B-CL 24 S","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2021/02/07 14:51:59+00","4.61515508","-74.133345"
"A001034239","10494441","2019/08/21","7:45:00","2019","AGOSTO","MIERCOLES","KR 73A-CL 66","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2019/08/21 07:44:59+00","4.68180465","-74.1013394"
"A001029425","10489705","2019/07/05","16:28:00","2019","JULIO","VIERNES","KR 17A-CL 12","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2019/07/05 16:28:00+00","4.70375569","-74.04585094"
"A000685993","4494991","2017/09/26","14:30:00","2017","SEPTIEMBRE","MARTES","CL 26-KR 72","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2017/09/26 14:29:59+00","4.66765947","-74.11241114"
"A000864956","10455781","2018/07/29","10:00:00","2018","JULIO","DOMINGO","CL 189-KR 5B","CON HERIDOS","ATROPELLO","USAQUEN","BOGOTA DC","2018/07/29 09:59:59+00","4.76572409","-74.02572574"
"A001034951","10495494","2019/08/31","10:22:00","2019","AGOSTO","SABADO","TR 76-CL 131","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2019/08/31 10:21:59+00","4.7247285","-74.07468264"
"A000198857","4411208","2015/04/24","12:40:00","2015","ABRIL","VIERNES","KR 20-CL 34","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2015/04/24 12:40:00+00","4.62391573","-74.0743294"
"A000695842","4505097","2018/01/09","18:35:00","2018","ENERO","MARTES","KR 14-CL 75A S","CON MUERTOS","CHOQUE","USME","BOGOTA DC","2018/01/09 18:35:00+00","4.5137","-74.1157"
"A1185","4405825","2015/02/20","6:30:00","2015","FEBRERO","VIERNES","CL 64-KR 17G S","SOLO DANOS","CHOQUE","CIUDAD BOLIVAR","BOGOTA DC","2015/02/20 06:30:00+00","4.5531","-74.1409"
"A000755596","4504838","2018/01/05","16:00:00","2018","ENERO","VIERNES","TR 59-CL 10","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2018/01/05 15:59:59+00","4.6938","-74.0664"
"A000687444","4496225","2017/10/11","10:30:00","2017","OCTUBRE","MIERCOLES","CL 1-KR 2","SOLO DANOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2017/10/11 10:30:00+00","4.59405103","-74.0958799"
"A000764951","4514980","2018/04/16","13:28:00","2018","ABRIL","LUNES","CL 100-KR 15","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2018/04/16 13:28:00+00","4.6854","-74.0484"
"A001300833","10541564","2021/06/07","13:00:00","2021","JUNIO","LUNES","KR 10 -CL 2  S","CON HERIDOS","CHOQUE","SAN CRISTOBAL","BOGOTA DC","2021/06/07 12:59:59+00","4.58688001","-74.08645674"
"A000343871","4439569","2016/03/15","23:50:00","2016","MARZO","MARTES","AV AVENIDA CARACAS-CL 67","CON HERIDOS","CHOQUE","CHAPINERO","BOGOTA DC","2016/03/15 23:50:00+00","4.65399792","-74.06337591"
"A000816480","10448768","2018/05/23","12:30:00","2018","MAYO","MIERCOLES","AV AVENIDA CIUDAD DE CALI-CL 60","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2018/05/23 12:30:00+00","4.68947617","-74.10933697"
"A000279053","4432280","2015/12/11","18:20:00","2015","DICIEMBRE","VIERNES","AK 68-CL 37 S","CON HERIDOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2015/12/11 18:20:00+00","4.60469293","-74.13172802"
"A000278004","4431536","2015/12/07","10:35:00","2015","DICIEMBRE","LUNES","KR 10-CL 23","CON HERIDOS","CHOQUE","SANTA FE","BOGOTA DC","2015/12/07 10:34:59+00","4.60987565","-74.07191808"
"A001511531","10579292","2022/08/25","7:15:00","2022","AGOSTO","JUEVES","CL 13 -KR 18 ","CON HERIDOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2022/08/25 07:15:00+00","4.6066891","-74.08354072"
"A000964465","10476799","2019/02/24","12:29:00","2019","FEBRERO","DOMINGO","KR 91-CL 127","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2019/02/24 12:29:00+00","4.71859821","-74.09102016"
"A14372","4422207","2015/08/29","20:00:00","2015","AGOSTO","SABADO","DG 47-TR 77C","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2015/08/29 20:00:00+00","4.67527739","-74.11328314"
"A000868881","10464814","2018/10/25","12:30:00","2018","OCTUBRE","JUEVES","KR 36-CL 5","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2018/10/25 12:30:00+00","4.61110232","-74.10345818"
"A001342555","10550653","2021/09/18","12:03:00","2021","SEPTIEMBRE","SABADO","AV AVENIDA BOYACA-CL 98 ","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2021/09/18 12:03:00+00","4.69801766","-74.08211651"
"A000901245","10466157","2018/11/07","15:28:00","2018","NOVIEMBRE","MIERCOLES","CL 59C-KR 89A S","CON HERIDOS","ATROPELLO","BOSA","BOGOTA DC","2018/11/07 15:27:59+00","4.62927986","-74.19252675"
"A001391482","10562207","2022/01/31","6:06:00","2022","ENERO","LUNES","CL 183 -KR 13 ","CON HERIDOS","CHOQUE","USAQUEN","BOGOTA DC","2022/01/31 06:06:00+00","4.76","-74.035"
"A000238897","4423722","2015/09/14","18:45:00","2015","SEPTIEMBRE","LUNES","CL 100-KR 17","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2015/09/14 18:45:00+00","4.6853","-74.05"
"A001304581","10544930","2021/07/17","7:00:00","2021","JULIO","SABADO","KR 72 -CL 170 ","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2021/07/17 06:59:59+00","4.76125668","-74.06541137"
"A000902828","10467340","2018/11/17","15:00:00","2018","NOVIEMBRE","SABADO","AV AVENIDA BOYACA-CL 2","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2018/11/17 15:00:00+00","4.66654606","-74.11126981"
"A000869947","10458794","2018/08/28","12:10:00","2018","AGOSTO","MARTES","KR 86-CL 2","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2018/08/28 12:10:00+00","4.66883553","-74.12818359"
"A001052484","10495663","2019/09/02","10:48:00","2019","SEPTIEMBRE","LUNES","AV AVENIDA DE LAS AMERICAS-KR 72","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2019/09/02 10:47:59+00","4.63038066","-74.13807043"
"A000407721","4453079","2016/08/02","6:35:00","2016","AGOSTO","MARTES","AV AVENIDA CIUDAD DE VILLAVICENCIO-CL 56 S","CON HERIDOS","CHOQUE","TUNJUELITO","BOGOTA DC","2016/08/02 06:35:00+00","4.5679","-74.1356"
"A001306232","10546536","2021/08/07","15:33:00","2021","AGOSTO","SABADO","CL 192 -KR 2 ","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2021/08/07 15:33:00+00","4.76828352","-74.02365796"
"A000340217","4435875","2016/02/03","10:20:00","2016","FEBRERO","MIERCOLES","CL 17-KR 124","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2016/02/03 10:20:00+00","4.68796745","-74.16110863"
"A001450859","10571073","2022/05/15","10:45:00","2022","MAYO","DOMINGO","AV AVENIDA PRIMERO DE MAYO-CL 40 D S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2022/05/15 10:44:59+00","4.617","-74.154"
"A000642382","4491639","2017/08/25","22:30:00","2017","AGOSTO","VIERNES","AV AVENIDA SUBA-CL 92","CON HERIDOS","ATROPELLO","BARRIOS UNIDOS","BOGOTA DC","2017/08/25 22:30:00+00","4.68078646","-74.064383"
"A000277131","4429541","2015/11/17","12:40:00","2015","NOVIEMBRE","MARTES","AV AVENIDA JORGE GAITAN CORTES-CL 59C S","CON HERIDOS","CHOQUE","CIUDAD BOLIVAR","BOGOTA DC","2015/11/17 12:40:00+00","4.58089363","-74.15551711"
"A000550801","4468547","2016/12/26","11:30:00","2016","DICIEMBRE","LUNES","AV AVENIDA BOYACA-CL 39H S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2016/12/26 11:29:59+00","4.60362896","-74.14325835"
"A001349000","10556683","2021/11/26","17:09:00","2021","NOVIEMBRE","VIERNES","KR 27 -CL 11  S","SOLO DANOS","CHOQUE","ANTONIO NARINO","BOGOTA DC","2021/11/26 17:09:00+00","4.59407703","-74.10320089"
"A10783","4419492","2015/07/23","17:30:00","2015","JULIO","JUEVES","AK 45-CL 168","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2015/07/23 17:29:59+00","4.74949169","-74.04651595"
"A001456319","10576257","2022/07/16","17:00:00","2022","JULIO","SABADO","CL 26 -KR 29 A ","CON HERIDOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2022/07/16 17:00:00+00","4.62588932","-74.0799622"
"A001340093","10547694","2021/08/24","9:20:00","2021","AGOSTO","MARTES","KR 107 B -CL 133 A ","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2021/08/24 09:20:00+00","4.73852359","-74.1013994"
"A000475371","4461731","2016/10/22","17:30:00","2016","OCTUBRE","SABADO","KR 78K-CL 37A S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2016/10/22 17:29:59+00","4.62388945","-74.15341588"
"A9162","4418199","2015/07/14","10:00:00","2015","JULIO","MARTES","KR 11-CL 82","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2015/07/14 09:59:59+00","4.66578099","-74.05277351"
"A3313","4406828","2015/03/07","12:40:00","2015","MARZO","SABADO","TR 8-CL 22A ES","CON HERIDOS","CHOQUE","SAN CRISTOBAL","BOGOTA DC","2015/03/07 12:40:00+00","4.56484391","-74.08092079"
"A000765377","4514430","2018/04/11","6:40:00","2018","ABRIL","MIERCOLES","CL 166-KR 5","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2018/04/11 06:40:00+00","4.74763379","-74.05085339"
"A001135953","10514209","2020/03/18","15:30:00","2020","MARZO","MIERCOLES","CL 26-KR 33","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2020/03/18 15:30:00+00","4.62999105","-74.08313306"
"A001032575","10492856","2019/08/07","19:44:00","2019","AGOSTO","MIERCOLES","CL 171A-KR ","CON MUERTOS","ATROPELLO","USAQUEN","BOGOTA DC","2019/08/07 19:44:00+00","4.74841943","-74.02302651"
"A000904055","10469956","2018/12/11","16:00:00","2018","DICIEMBRE","MARTES","CL 10-KR 19","SOLO DANOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2018/12/11 15:59:59+00","4.60497604","-74.08731837"
"A001132114","10509937","2020/02/01","15:40:00","2020","FEBRERO","SABADO","CL 43-KR 78 S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2020/02/01 15:40:00+00","4.61194695","-74.16120271"
"A17803","4456253","2016/09/02","18:20:00","2016","SEPTIEMBRE","VIERNES","AC 63-KR 86","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2016/09/02 18:20:00+00","4.68629877","-74.11672821"
"A000477713","4464032","2016/11/14","13:20:00","2016","NOVIEMBRE","LUNES","CL 116-KR 70C","CON HERIDOS","ATROPELLO","SUBA","BOGOTA DC","2016/11/14 13:20:00+00","4.69941682","-74.07262965"
"A001055082","10498585","2019/09/30","15:20:00","2019","SEPTIEMBRE","LUNES","KR 7-CL 163A","CON HERIDOS","CAIDA DE OCUPANTE","USAQUEN","BOGOTA DC","2019/09/30 15:20:00+00","4.7382498","-74.02267229"
"A000760955","4507741","2018/02/07","7:40:00","2018","FEBRERO","MIERCOLES","AV AVENIDA BOYACA-CL 97","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2018/02/07 07:40:00+00","4.6973552","-74.08260304"
"A000865583","10456223","2018/08/03","14:25:00","2018","AGOSTO","VIERNES","CL 65-KR 19D ","SOLO DANOS","CHOQUE","CIUDAD BOLIVAR","BOGOTA DC","2018/08/03 14:25:00+00","4.56097507","-74.14607844"
"A001128341","10515235","2020/05/04","20:00:00","2020","MAYO","LUNES","KR 2A-CL 54I S","CON HERIDOS","CHOQUE","USME","BOGOTA DC","2020/05/04 20:00:00+00","4.5390466","-74.11269913"
"A4749","4408282","2015/03/22","13:30:00","2015","MARZO","DOMINGO","KR 80-CL 45A S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2015/03/22 13:30:00+00","4.61991105","-74.16774983"
"A000692323","4501608","2017/11/02","22:50:00","2017","NOVIEMBRE","JUEVES","CL 75-KR 89A","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2017/11/02 22:50:00+00","4.7007674","-74.10633687"
"A001053163","10496830","2019/09/13","14:26:00","2019","SEPTIEMBRE","VIERNES","AV AVENIDA DE LAS AMERICAS-KR 67","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2019/09/13 14:26:00+00","4.62910146","-74.12162805"
"A3371","4406932","2015/03/08","13:10:00","2015","MARZO","DOMINGO","CL 17-KR 96H","CON HERIDOS","CHOQUE","FONTIBON","BOGOTA DC","2015/03/08 13:09:59+00","4.67045812","-74.14389964"
"A000276502","4428921","2015/11/09","10:00:00","2015","NOVIEMBRE","LUNES","KR 68D-CL 13","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2015/11/09 09:59:59+00","4.64015607","-74.12180549"
"A000339257","4435031","2016/01/26","6:40:00","2016","ENERO","MARTES","AK 10-CL 14","CON HERIDOS","CAIDA DE OCUPANTE","SANTA FE","BOGOTA DC","2016/01/26 06:40:00+00","4.60257443","-74.07631217"
"A001341726","10548888","2021/09/06","10:30:00","2021","SEPTIEMBRE","LUNES","AV AVENIDA PRIMERO DE MAYO-CL 42 f S","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2021/09/06 10:30:00+00","4.61530989","-74.16168398"
"A000903486","10468743","2018/12/01","21:45:00","2018","DICIEMBRE","SABADO","CL 38A-KR 72","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2018/12/01 21:45:00+00","4.61140219","-74.14388692"
"A000606383","4481474","2017/05/14","21:15:00","2017","MAYO","DOMINGO","KR 90-CL 5A S","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2017/05/14 21:14:59+00","4.64650111","-74.16254529"
"A000695053","4504391","2017/12/26","19:10:00","2017","DICIEMBRE","MARTES","CL 152B-KR 56","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2017/12/26 19:09:59+00","4.73849971","-74.05978415"
"A000695610","4504706","2018/01/03","21:00:00","2018","ENERO","MIERCOLES","AV AVENIDA CIUDAD DE CALI-CL ","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2018/01/03 21:00:00+00","4.6408","-74.1556"
"A001176850","10520342","2020/07/18","6:32:00","2020","JULIO","SABADO","CL 79-KR 28B","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2020/07/18 06:32:00+00","4.671277","-74.06680948"
"A14155","4422618","2015/09/02","12:15:00","2015","SEPTIEMBRE","MIERCOLES","KR 80-CL 2","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2015/09/02 12:14:59+00","4.63183818","-74.15509176"
"A000200203","4411838","2015/05/02","18:00:00","2015","MAYO","SABADO","CL 69-KR 15","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2015/05/02 18:00:00+00","4.65664873","-74.06405604"
"A13980","4421872","2015/08/26","8:00:00","2015","AGOSTO","MIERCOLES","DG 21BIS-KR 71","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2015/08/26 08:00:00+00","4.65352222","-74.12157453"
"A000964606","10477115","2019/02/28","19:30:00","2019","FEBRERO","JUEVES","KR 13A-CL 37","CON HERIDOS","CHOQUE","SANTA FE","BOGOTA DC","2019/02/28 19:30:00+00","4.6252686","-74.06822874"
"A000475115","4463553","2016/11/04","21:40:00","2016","NOVIEMBRE","VIERNES","AV AVENIDA SUBA-CL 115","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2016/11/04 21:40:00+00","4.69807865","-74.0695718"
"A001342833","10550740","2021/09/29","23:40:00","2021","SEPTIEMBRE","MIERCOLES","AC 45 A  S- KR 50 A ","CON HERIDOS","ATROPELLO","PUENTE ARANDA","BOGOTA DC","2021/09/29 23:40:00+00","4.59384012","-74.12926663"
"A000965401","10478507","2019/03/12","22:50:00","2019","MARZO","MARTES","CL 150-KR 1","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2019/03/12 22:50:00+00","4.73167087","-74.04504588"
"A001519036","10585817","2022/12/30","19:03:00","2022","DICIEMBRE","VIERNES","KR 50-CL 19","CON HERIDOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2022/12/30 19:02:59+00","4.64251904","-74.11289481"
"A21041","4468364","2016/12/23","8:30:00","2016","DICIEMBRE","VIERNES","KR 80-CL 26 S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2016/12/23 08:29:59+00","4.63073962","-74.15527196"
"A000198446","4411079","2015/04/24","15:15:00","2015","ABRIL","VIERNES","AV AVENIDA CARACAS-CL 21 S","CON HERIDOS","ATROPELLO","ANTONIO NARINO","BOGOTA DC","2015/04/24 15:14:59+00","4.58160637","-74.10209464"
"A001390076","10560933","2022/01/14","20:41:00","2022","ENERO","VIERNES","AV AVENIDA CARACAS-CL 35 A S","SOLO DANOS","CHOQUE","RAFAEL URIBE URIBE","BOGOTA DC","2022/01/14 20:41:00+00","4.577","-74.116"
"A001455587","10575845","2022/07/09","21:09:00","2022","JULIO","SABADO","KR 86 -CL 65 ","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2022/07/09 21:09:00+00","4.688","-74.111"
"A7124","4415036","2015/06/09","1:36:00","2015","JUNIO","MARTES","AK 68-CL 23","CON HERIDOS","CHOQUE","FONTIBON","BOGOTA DC","2015/06/09 01:36:00+00","4.64880705","-74.10717565"
"A001061936","10505465","2019/12/10","11:10:00","2019","DICIEMBRE","MARTES","CL 80-KR 10","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2019/12/10 11:10:00+00","4.71469635","-74.1162349"
"A3635","4407687","2015/03/16","10:25:00","2015","MARZO","LUNES","KR 68B-CL 25B","CON HERIDOS","ATROPELLO","FONTIBON","BOGOTA DC","2015/03/16 10:25:00+00","4.65528654","-74.1054548"
"A000971076","10482902","2019/04/28","0:50:00","2019","ABRIL","DOMINGO","CL 138-KR 58","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2019/04/28 00:49:59+00","4.72828207","-74.06453626"
"A001341291","10548341","2021/08/31","6:57:00","2021","AGOSTO","MARTES","CL 13 -KR 100 ","CON HERIDOS","ATROPELLO","FONTIBON","BOGOTA DC","2021/08/31 06:57:00+00","4.66991678","-74.14976982"
"A000474240","4460328","2016/10/08","8:50:00","2016","OCTUBRE","SABADO","AV AVENIDA DE LAS AMERICAS-KR 53A","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2016/10/08 08:50:00+00","4.62788008","-74.10937561"
"A13595","4421657","2015/08/24","4:30:00","2015","AGOSTO","LUNES","KR 1-CL 55 S","SOLO DANOS","CHOQUE","USME","BOGOTA DC","2015/08/24 04:30:00+00","4.53911781","-74.11459125"
"A20467","4467976","2016/12/19","19:30:00","2016","DICIEMBRE","LUNES","AK 30-CL 96","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2016/12/19 19:30:00+00","4.68279311","-74.05167627"
"A000342731","4439386","2016/03/14","6:18:00","2016","MARZO","LUNES","CL 139-KR 118","CON HERIDOS","ATROPELLO","SUBA","BOGOTA DC","2016/03/14 06:17:59+00","4.74472549","-74.10661706"
"A001238592","10536092","2021/03/20","23:40:00","2021","MARZO","SABADO","CL 145-KR 83","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2021/03/20 23:40:00+00","4.73508622","-74.0798584"
"A000902838","10467214","2018/11/17","14:30:00","2018","NOVIEMBRE","SABADO","KR 62-CL 1","CON HERIDOS","ATROPELLO","PUENTE ARANDA","BOGOTA DC","2018/11/17 14:29:59+00","4.63193596","-74.11426184"
"A001135037","10513395","2020/03/07","6:46:00","2020","MARZO","SABADO","KR 30-CL 49","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2020/03/07 06:46:00+00","4.63905417","-74.07903427"
"A000970282","10482649","2019/04/24","22:00:00","2019","ABRIL","MIERCOLES","KR 40-CL 24A","CON HERIDOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2019/04/24 21:59:59+00","4.63161461","-74.09137824"
"A10789","4419758","2015/07/31","11:30:00","2015","JULIO","VIERNES","CL 79-KR 14","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2015/07/31 11:29:59+00","4.66500261","-74.05699744"
"A000757256","4506620","2018/01/26","0:05:00","2018","ENERO","VIERNES","KR 7-CL 51","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2018/01/26 00:04:59+00","4.63760701","-74.06343262"
"A000687607","4498882","2017/11/07","12:30:00","2017","NOVIEMBRE","MARTES","DG 52B-KR 31","SOLO DANOS","CHOQUE","TUNJUELITO","BOGOTA DC","2017/11/07 12:30:00+00","4.58232913","-74.13697586"
"A000345323","4440957","2016/04/02","4:20:00","2016","ABRIL","SABADO","CL 138-KR 151BIS","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2016/04/02 04:20:00+00","4.74596671","-74.12213549"
"A000688724","4497507","2017/10/24","23:10:00","2017","OCTUBRE","MARTES","KR 7-CL 11 ","SOLO DANOS","CHOQUE","SAN CRISTOBAL","BOGOTA DC","2017/10/24 23:10:00+00","4.57884399","-74.08672463"
"A000901156","10465317","2018/10/30","7:40:00","2018","OCTUBRE","MARTES","CL 23BBIS-KR 81A","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2018/10/30 07:40:00+00","4.66731332","-74.12471857"
"A001510587","10577359","2022/07/28","8:40:00","2022","JULIO","JUEVES","CL 52 -KR 12 D S","CON HERIDOS","CAIDA DE OCUPANTE","TUNJUELITO","BOGOTA DC","2022/07/28 08:40:00+00","4.589","-74.14"
"A17874","4456116","2016/08/31","13:00:00","2016","AGOSTO","MIERCOLES","AC 27-KR 13 S","CON HERIDOS","CAIDA DE OCUPANTE","RAFAEL URIBE URIBE","BOGOTA DC","2016/08/31 12:59:59+00","4.57911513","-74.10684191"
"A001391488","10561959","2022/01/29","16:30:00","2022","ENERO","SABADO","KR 30 -CL 45 ","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2022/01/29 16:30:00+00","4.635","-74.079"
